Regulator	Target	MI	pvalue
STAT3	LUZP1	0.34861078429856546	7.334133300673784E-11
FOSL2	WSCD2	0.29457362584219077	0.004539787527535477
CEBPB	C2	0.3037986288977932	0.0
CEBPB	C3	0.26657729667845415	0.0
RUNX1	KY	0.2462548002134556	1.4814949267361044E-8
CEBPB	CP	0.32292131264031104	0.0
RUNX1	IQCD	0.24224061997584762	1.092015777803823E-5
CEBPB	F11R	0.2845069405283949	1.4814949267361044E-8
CEBPB	ATAD2	0.24449003988342652	0.0010657119820622896
CEBPB	ATAD5	0.24595155134395982	0.0
CEBPD	TECTA	0.2977321381391531	0.01855443637692744
RUNX1	HP	0.26557279105384174	0.0010657119820622896
STAT3	SPAG4	0.29722388236436126	0.0010657119820622896
BHLHE40	PMP22	0.2911152045730576	0.0010657119820622896
FOSL2	FLT1	0.269785606770125	4.300246825295062E-7
BHLHE40	HSPA6	0.2922586885254659	0.01855443637692744
BHLHE40	HSPA7	0.2689715537197303	4.300246825295062E-7
FOSL2	ENTPD3	0.2460751102378066	0.004539787527535477
STAT3	GPR107	0.2388914872848272	5.2193469646244495E-5
BHLHE40	MGC12982	0.2622737896016462	0.0010657119820622896
BHLHE40	OVOL1	0.2561065440587487	1.4814949267361044E-8
STAT3	HIPK3	0.2451075672139053	5.2193469646244495E-5
FOSL2	FLNA	0.38310698169973584	0.0
CEBPD	SLPI	0.305990672946822	0.0
RUNX1	ECM1	0.25869964699980735	0.0
RUNX1	RIN1	0.3167790128295648	0.0
CEBPB	ACPP	0.3358174381543069	0.0
STAT3	AARSD1	0.2401044913164603	0.004539787527535477
CEBPB	FAM171A2	0.2613542413916013	0.0
CEBPB	ACTB	0.29511185204298196	0.0
STAT3	NUP35	0.2593903475826297	0.0
BHLHE40	DGCR6	0.26375344577074533	0.0010657119820622896
STAT3	BOD1L	0.24941597452415218	0.004539787527535477
CEBPD	LIF	0.29391481179707785	1.4814949267361044E-8
BHLHE40	SPATS2	0.25095398387577567	0.0010657119820622896
CEBPB	EPC1	0.2531269421545819	4.300246825295062E-7
CEBPB	FANCI	0.2507021832153275	4.300246825295062E-7
CEBPB	TNFSF12	0.3095510902600811	0.0
BHLHE40	BCCIP	0.24953817403278294	4.300246825295062E-7
RUNX1	IPO4	0.2693210214309557	0.0
FOSL2	SRGN	0.2618910936038962	0.0010657119820622896
CEBPB	TNFSF13	0.29458095124885925	0.0
CEBPD	CYP2S1	0.3042948555507069	5.2193469646244495E-5
CEBPB	GIGYF2	0.24382707672216206	2.4040999261343288E-4
STAT3	DEPDC1B	0.22471122961994172	1.092015777803823E-5
STAT3	SPC25	0.2542540058164292	0.0010657119820622896
RUNX1	ZNF833	0.2693757702439037	5.2193469646244495E-5
RUNX1	SPATS2L	0.29668065522185727	0.0
BHLHE40	ALCAM	0.27787052123370043	0.0
CEBPB	EPN2	0.26798513137178387	0.0
FOSL2	SRPR	0.24765714970339758	1.2223555501122974E-11
FOSL2	C17orf100	0.2721405880967277	0.0
FOSL2	C17orf108	0.26646189231308065	0.0010657119820622896
FOSL2	ZNF84	0.2656650359722847	0.01855443637692744
FOSL2	GLT25D1	0.2976765646689023	4.300246825295062E-7
FOSL2	FLII	0.31399335450931587	0.0
STAT3	RPUSD4	0.27372219859909525	0.0010657119820622896
RUNX1	CRLF3	0.22554217537129678	0.01855443637692744
CEBPB	ADD2	0.2594889698475015	2.6280644327414393E-9
CEBPB	ZC3H7A	0.22851485343911324	2.4040999261343288E-4
CEBPB	DOCK2	0.29226233821326925	2.6280644327414393E-9
CEBPB	DOCK8	0.25963284290717	1.4814949267361044E-8
CEBPB	CXCL5	0.3398643771682274	0.0
CEBPB	CXCL6	0.2983608262435273	0.0
CEBPB	CXCL3	0.283377119077487	5.2193469646244495E-5
CEBPB	CXCL1	0.2821236748109302	0.0
CEBPB	CXCL2	0.310050525578746	0.0
CEBPD	JUN	0.2982729347969609	4.300246825295062E-7
CEBPB	ELL2	0.2845676427802316	0.0
CEBPD	TIMP1	0.4287675776237524	2.6280644327414393E-9
RUNX1	MYADM	0.3396969605021248	4.5227155354155E-10
FOSL2	BCL6	0.2682582205156136	2.4040999261343288E-4
FOSL2	BCL3	0.386970104938441	0.0
CEBPB	MAPK13	0.30820271748750305	0.0
STAT3	TMEM18	0.2598491020325901	2.4040999261343288E-4
FOSL2	METRNL	0.37911179699643616	0.0
RUNX1	POSTN	0.2911804917359615	0.0
CEBPB	NFIX	0.26261102695356686	0.004539787527535477
CEBPB	NFIA	0.2542565106297736	8.112773786095318E-8
FOSL2	BCHE	0.2716889642107224	0.01855443637692744
CEBPB	SH2D2A	0.3307090158388638	0.0
FOSL2	SERF1A	0.24198522205356815	0.0
BHLHE40	DCAF13	0.23157535975923269	0.004539787527535477
CEBPD	PAMR1	0.2381267449062531	2.4040999261343288E-4
CEBPD	FCAR	0.29783224422795607	1.092015777803823E-5
BHLHE40	VPS72	0.2653800507114277	0.0
FOSL2	C11orf51	0.28180288179900814	0.01855443637692744
CEBPB	ZDHHC19	0.25875898125892105	0.01855443637692744
CEBPB	CXCR3	0.24647485578016223	0.01855443637692744
CEBPB	CXCR4	0.26883533601655296	0.0
BHLHE40	VPS45	0.26718191015333054	0.0
CEBPB	ZDHHC12	0.2499567927418048	0.0
CEBPB	WAS	0.3158810222510236	0.0
STAT3	SQSTM1	0.25577667738701737	0.01855443637692744
FOSL2	C11orf71	0.2560454965598948	0.01855443637692744
FOSL2	C11orf73	0.2679267608987813	0.01855443637692744
CEBPB	ZDHHC24	0.2850477190295712	0.0
CEBPD	RAB9B	0.2606458717858928	2.6280644327414393E-9
BHLHE40	APLP2	0.26244743388201786	1.092015777803823E-5
RUNX1	SERPINA1	0.26437485446087655	1.4814949267361044E-8
CEBPB	RSF1	0.26573997056614507	0.0
CEBPD	SLAMF1	0.2602501573732609	0.01855443637692744
STAT3	TNC	0.3419104849645157	0.0010657119820622896
RUNX1	NPAS2	0.29092353748889627	0.0
RUNX1	SERPINB8	0.27687974766372403	0.0
CEBPB	CLASP2	0.2860285864197756	2.6280644327414393E-9
STAT3	TGOLN2	0.28135968316772897	4.5227155354155E-10
BHLHE40	SUSD5	0.2901522840465603	2.204701587960045E-6
RUNX1	SERPINH1	0.3024312260386545	0.0
RUNX1	SERPING1	0.27422735408598947	2.4040999261343288E-4
STAT3	NUPL2	0.2341862570058428	0.0010657119820622896
CEBPD	RAB13	0.25642920688234744	2.6280644327414393E-9
BHLHE40	RAPGEF1	0.27141037329363993	8.112773786095318E-8
RUNX1	ZNF540	0.25132438970611276	1.092015777803823E-5
STAT3	MLEC	0.25275101440050296	0.01855443637692744
CEBPD	RAB34	0.2604587412736262	1.4814949267361044E-8
CEBPD	FAM171A1	0.269109879418672	2.4040999261343288E-4
CEBPD	PSAT1	0.24608858203139866	5.2193469646244495E-5
CEBPB	EME1	0.2616624409464831	1.092015777803823E-5
CEBPD	RAB3B	0.24833590629202285	1.4814949267361044E-8
RUNX1	ISM1	0.2577377356337291	0.0010657119820622896
BHLHE40	LOC400027	0.2670899552504523	0.0010657119820622896
RUNX1	ZNF519	0.24574813818716826	2.4040999261343288E-4
CEBPB	EML2	0.2454960160574223	0.01855443637692744
RUNX1	SOAT1	0.2846652117423583	0.004539787527535477
FOSL2	FAM46C	0.2741705204121384	0.0
FOSL2	FAM46B	0.29202372075553046	0.0
CEBPB	ZC3H18	0.23895647993210178	0.01855443637692744
CEBPD	RAB6B	0.2738813109304581	8.112773786095318E-8
CEBPD	RAB6C	0.25858482667432087	0.0
BHLHE40	SUV39H2	0.2958516232423001	2.204701587960045E-6
CEBPB	EMP3	0.32532699201934034	0.0
FOSL2	SLC39A14	0.33514451029234993	0.0
STAT3	RPL30	0.27890913294564573	0.004539787527535477
STAT3	RPL32	0.27664946914850713	0.01855443637692744
RUNX1	ZNF595	0.24600459097198246	1.092015777803823E-5
CEBPB	VDR	0.33841019012022433	0.0
BHLHE40	DLL3	0.24064973564991257	2.4040999261343288E-4
STAT3	RPL10	0.26984379002100195	1.2223555501122974E-11
STAT3	RPL15	0.2464948282578268	0.0
STAT3	RPL18	0.26650754967909207	1.4814949267361044E-8
STAT3	RPL24	0.268767576998653	2.204701587960045E-6
CEBPB	EMR1	0.30047196876842464	0.0
CEBPB	EMR2	0.3130991553299002	0.0
CEBPB	VHL	0.2715339366828998	0.0
BHLHE40	DUSP19	0.26597056483140413	0.0010657119820622896
BHLHE40	PAFAH1B3	0.2563077267059757	0.0
BHLHE40	DLC1	0.2694760364290159	1.2223555501122974E-11
RUNX1	RPSAP52	0.26345324677600546	0.0
CEBPD	JPH4	0.2691547404218955	2.6280644327414393E-9
CEBPB	WARS	0.2740895511129851	2.204701587960045E-6
STAT3	MKL2	0.2992315200183023	0.0
CEBPB	RCOR2	0.2746708210412801	0.01855443637692744
RUNX1	PTBP2	0.29903951299551623	0.0
RUNX1	IRS2	0.25218403027431263	2.4040999261343288E-4
BHLHE40	MGAT4B	0.3044069786854739	0.0
FOSL2	ASF1A	0.2441259418573825	0.01855443637692744
BHLHE40	CIAPIN1	0.24818052078901548	5.2193469646244495E-5
BHLHE40	SMARCAD1	0.2451574388797706	5.2193469646244495E-5
CEBPB	APOB48R	0.27746322316489413	0.0
FOSL2	C3orf64	0.2778294292900292	0.004539787527535477
FOSL2	C3orf71	0.2573092989291411	2.4040999261343288E-4
FOSL2	C3orf75	0.2614296686463951	0.01855443637692744
BHLHE40	SLC2A1	0.2914796911893934	0.0
BHLHE40	SLC2A3	0.3847665618875235	0.0
CEBPB	RASGRP4	0.2777231563041699	4.5227155354155E-10
STAT3	UXT	0.2470926231519334	0.004539787527535477
FOSL2	FAM38A	0.3425731471138471	0.0
CEBPB	ABAT	0.28106853752755745	0.0
RUNX1	TSHZ3	0.26111124584134904	7.334133300673784E-11
FOSL2	FAM36A	0.2734757813003445	0.0
FOSL2	VWA5B2	0.2630232040121779	0.01855443637692744
BHLHE40	ALDH3B1	0.27916128427203407	1.2223555501122974E-11
BHLHE40	MEFV	0.2606788128134172	4.5227155354155E-10
CEBPB	CASP8	0.24736434265288113	4.5227155354155E-10
CEBPB	CASP4	0.30510512679619384	0.0
CEBPB	CASP5	0.2626994220243545	1.2223555501122974E-11
CEBPB	CASP1	0.2686346151826822	0.0
CEBPB	KIAA1958	0.23510862473841426	0.01855443637692744
BHLHE40	TSC22D1	0.2564543104085779	1.092015777803823E-5
FOSL2	FAM66C	0.24460581210687393	4.300246825295062E-7
CEBPB	UBD	0.28832899163922127	0.0
BHLHE40	CTSL1	0.2599966386384134	0.0
FOSL2	STK38	0.26495668831799923	0.01855443637692744
FOSL2	STK35	0.23793951994574541	4.300246825295062E-7
BHLHE40	C18orf22	0.2510365822360882	0.0010657119820622896
CEBPD	ZNF559	0.2491370220145465	0.01855443637692744
STAT3	TBPL1	0.24685901046391276	0.0
CEBPD	C17orf69	0.2710571860746856	2.4040999261343288E-4
CEBPB	ZNRF2	0.3082542072408431	0.0
CEBPB	GNA15	0.44796514219566624	0.0
CEBPD	ZNF572	0.28244065643612826	0.0
FOSL2	STK40	0.2736217987463404	7.334133300673784E-11
BHLHE40	DIRAS3	0.24624039562064703	0.0
FOSL2	IMMP1L	0.2780821983235431	8.112773786095318E-8
FOSL2	STK10	0.2795935354525084	0.0
BHLHE40	FAM129B	0.30948218020376245	0.0
CEBPD	CDHR1	0.25847751265780117	5.2193469646244495E-5
CEBPB	BHLHE40	0.2827866831527315	0.01855443637692744
FOSL2	BEX1	0.25630605762090986	0.0010657119820622896
CEBPB	CASS4	0.24950064633927208	0.0
FOSL2	BEX5	0.2470008689430095	0.01855443637692744
FOSL2	TNFSF14	0.3051088243566717	0.0
FOSL2	TNFSF11	0.243296907339419	0.01855443637692744
FOSL2	TNFSF15	0.252190251660432	7.334133300673784E-11
CEBPB	KIAA1949	0.30134242750237117	4.5227155354155E-10
RUNX1	LYRM7	0.26690862931767023	0.0
CEBPB	RHOG	0.38841187035111435	0.0
CEBPB	RHOD	0.25523403810167583	8.112773786095318E-8
STAT3	FAM200B	0.256255964213956	2.204701587960045E-6
CEBPB	RHOH	0.4114283986659072	0.0
BHLHE40	SUMO1P3	0.27240671190688914	7.334133300673784E-11
BHLHE40	UPP1	0.25115126726177617	2.4040999261343288E-4
CEBPB	EBI3	0.2621770888883109	0.0
FOSL2	ARID3A	0.30034165813018304	0.0
FOSL2	ARID3B	0.23456343640433597	0.01855443637692744
BHLHE40	KLHL36	0.2530828261124619	2.204701587960045E-6
CEBPB	NLRP3	0.2824705171737566	0.0
BHLHE40	KLHL13	0.25433927318983546	0.0
CEBPD	ICK	0.24225377181094013	0.0010657119820622896
BHLHE40	KLHL21	0.2600913645493738	0.0010657119820622896
BHLHE40	KLHL23	0.2596331386349233	0.0
CEBPD	ZNF529	0.2249555101807544	0.01855443637692744
STAT3	MAP4	0.24442636291813122	0.0010657119820622896
CEBPB	C11orf95	0.23762538894774807	4.300246825295062E-7
CEBPD	ZNF519	0.3043578761634749	8.112773786095318E-8
BHLHE40	ALS2CL	0.24589964055994729	2.4040999261343288E-4
CEBPB	KDM3B	0.24201858043283137	1.092015777803823E-5
FOSL2	ARID5B	0.27975818498375654	7.334133300673784E-11
CEBPB	KDM2B	0.23325492789481123	0.01855443637692744
CEBPD	ZNF540	0.26669159225543804	4.5227155354155E-10
CEBPB	C11orf75	0.2704388973530506	2.204701587960045E-6
CEBPD	LOC728606	0.27303583441504026	1.092015777803823E-5
CEBPD	PARP12	0.2942311722343948	0.004539787527535477
CEBPB	KDM1A	0.28130879338617537	0.0
CEBPB	C11orf82	0.3271266574306847	0.0
CEBPB	CASC3	0.2653228139360615	0.0
CEBPD	ZNF503	0.24229420104241975	1.2223555501122974E-11
CEBPB	C11orf30	0.28516118934529333	0.0
FOSL2	NAP1L4	0.24860671623996958	0.004539787527535477
CEBPD	HERPUD1	0.25395574225474155	4.300246825295062E-7
CEBPD	ZNF488	0.25199117096434354	1.092015777803823E-5
STAT3	MARCH2	0.24474308638058542	0.0010657119820622896
BHLHE40	TBC1D7	0.2674267453054489	5.2193469646244495E-5
FOSL2	JMJD4	0.22951159666700527	0.004539787527535477
CEBPD	CHST2	0.2916665649812744	0.0
CEBPD	DUSP1	0.36115392091190457	0.0
CEBPD	DUSP4	0.26469626273856606	0.004539787527535477
CEBPD	MFSD1	0.31567656036015257	7.334133300673784E-11
CEBPB	SPAG4	0.2664695744988205	0.0
CEBPB	SPAG5	0.27351761441150874	7.334133300673784E-11
RUNX1	TMEM100	0.25610765790156614	5.2193469646244495E-5
BHLHE40	RASSF8	0.2566743293405656	0.0
BHLHE40	RASSF5	0.28120954280400456	5.2193469646244495E-5
RUNX1	RBM47	0.2852119803077378	0.0
BHLHE40	FAM117B	0.25982053625374796	2.4040999261343288E-4
CEBPB	RILP	0.2941271447205474	0.0
CEBPB	SYK	0.27467415567204784	0.0
BHLHE40	FAM119A	0.26078869770362506	8.112773786095318E-8
RUNX1	KHDC1	0.24374600400042493	8.112773786095318E-8
RUNX1	TMEM158	0.28414808986711426	0.0
CEBPB	RIN3	0.30573257001052173	0.0
CEBPB	LMAN2	0.27941883541113366	0.0
CEBPB	TNR	0.2481315446811559	0.0
CEBPB	C20orf141	0.24600149960895515	0.0
CEBPB	ECM1	0.24924376853603597	5.2193469646244495E-5
CEBPB	TNF	0.2615476782578433	1.4814949267361044E-8
CEBPB	C20orf117	0.24527291481235744	0.0010657119820622896
FOSL2	SVOP	0.2848256565271882	2.4040999261343288E-4
BHLHE40	HIC1	0.2940446775934055	0.0
STAT3	JUB	0.288837544340124	0.0
FOSL2	RNF19B	0.29552282053134277	1.4814949267361044E-8
FOSL2	TTC9B	0.25224813879130675	0.004539787527535477
CEBPB	TUB	0.2682203951056092	0.0
CEBPB	TTK	0.2533068620569333	0.0010657119820622896
FOSL2	PLCB2	0.25663494415587307	2.4040999261343288E-4
STAT3	STK38	0.2538041053023216	0.004539787527535477
CEBPB	TEC	0.3239050384938509	0.0
FOSL2	GIPC3	0.2728714766003664	4.300246825295062E-7
RUNX1	KIAA1324L	0.2787320662493369	0.0
BHLHE40	FOSL2	0.36146414838812	0.0
BHLHE40	FOSL1	0.4178931289105603	0.0
STAT3	TMEM88	0.24984983982323988	0.004539787527535477
FOSL2	FPR1	0.28756694907887886	2.204701587960045E-6
FOSL2	FPR2	0.3146604688208269	0.0
FOSL2	TMEM132E	0.25251013282821	2.6280644327414393E-9
STAT3	TMEM93	0.2540617548318359	1.092015777803823E-5
RUNX1	GDPD1	0.2896094585500662	0.0
STAT3	TMEM61	0.24834669120872982	1.2223555501122974E-11
CEBPB	CALHM2	0.2683722480607035	0.0
RUNX1	RBMS1	0.3166560512785034	0.0
BHLHE40	C1orf124	0.2623056250281986	1.092015777803823E-5
FOSL2	NUMBL	0.31182065550947974	0.0
CEBPB	PPP1R15A	0.2857453079766723	0.004539787527535477
CEBPB	CACNG4	0.24953712068729197	8.112773786095318E-8
BHLHE40	C1orf113	0.3117826565196226	0.0
STAT3	NLRX1	0.26095493068054526	1.4814949267361044E-8
RUNX1	TMEM206	0.25037269138776985	0.01855443637692744
RUNX1	MGC16121	0.25764365203930034	0.0
CEBPB	ILF3	0.24874849643620384	5.2193469646244495E-5
CEBPD	LOC283267	0.2478766751509436	2.4040999261343288E-4
BHLHE40	NEDD9	0.2608148880991563	0.01855443637692744
RUNX1	TMEM214	0.3422209953841823	0.0
CEBPD	FOS	0.29517762660764074	0.0
CEBPB	RFC3	0.2836831530132149	0.0
FOSL2	FAM83H	0.26831010843060193	1.4814949267361044E-8
FOSL2	FAM83G	0.3277938410955429	2.204701587960045E-6
CEBPD	FAS	0.25786190069357695	0.01855443637692744
STAT3	KDM2A	0.2374302502747934	2.4040999261343288E-4
RUNX1	ANPEP	0.2593377216705267	2.6280644327414393E-9
CEBPB	CXCL16	0.28791917059550803	0.0
CEBPD	WDR17	0.2972262482306656	7.334133300673784E-11
CEBPB	DSCAM	0.26142516018264716	0.0
STAT3	HRH1	0.30090591543525813	1.4814949267361044E-8
CEBPB	TMEM48	0.25892712851921595	2.204701587960045E-6
CEBPB	TMEM49	0.25912105610944586	1.092015777803823E-5
STAT3	FKBP15	0.25093549304810026	8.112773786095318E-8
CEBPB	TMEM37	0.29562463244624626	0.0
CEBPB	SLA	0.31579652895825966	0.0
CEBPB	TMEM59	0.23280650587397433	0.004539787527535477
CEBPB	TMEM51	0.27337229096162924	0.0
CEBPB	SPR	0.2555658401776555	0.004539787527535477
BHLHE40	ALDOA	0.2894367608579591	0.0
BHLHE40	MAP3K6	0.3686629858776985	0.0
CEBPB	SP4	0.27715976371264067	0.0
FOSL2	SYT5	0.2703418102555293	0.0
CEBPB	MYCN	0.26930201583469593	0.0
RUNX1	MYO1C	0.2840385006158642	0.01855443637692744
CEBPB	TMEM26	0.2601160830072022	0.0
RUNX1	MYO1G	0.35286074408817825	0.0
BHLHE40	FBXO32	0.3075757595105308	0.0
CEBPB	HEBP1	0.28924715299529913	0.0
CEBPB	SFN	0.2934959256775521	4.5227155354155E-10
STAT3	PPRC1	0.26833025129850835	1.092015777803823E-5
CEBPB	TMEM8B	0.2303924833756762	0.004539787527535477
CEBPD	ZNF711	0.307816190847819	0.004539787527535477
CEBPD	NNMT	0.2842263026284743	0.0
CEBPB	MYL9	0.28879744750968933	5.2193469646244495E-5
CEBPB	TMEM70	0.2511382230927131	0.0
RUNX1	BACE2	0.34017925282410216	0.0
FOSL2	GNA15	0.33405282881687176	0.0
CEBPB	TMEM97	0.25805386823787674	2.6280644327414393E-9
STAT3	FEM1C	0.2772145039614058	0.0
CEBPB	TMEM93	0.2337186850197936	0.01855443637692744
CEBPB	IL28RA	0.2554445344368584	0.0
STAT3	METTL14	0.23347760300002007	2.4040999261343288E-4
CEBPB	AMICA1	0.24014863420461693	1.2223555501122974E-11
STAT3	LMAN1	0.27686687705425367	2.204701587960045E-6
STAT3	STMN1	0.2968720437780225	0.0
STAT3	HFE	0.2718277870477357	0.0010657119820622896
STAT3	POLR2F	0.24438045451409862	7.334133300673784E-11
CEBPB	DAPP1	0.2692838326867897	0.0
CEBPD	SRPX2	0.2973531855603522	0.0
STAT3	POLR3K	0.2624005854856806	0.0
CEBPB	STOX2	0.2281838004773301	1.092015777803823E-5
CEBPD	ELL	0.3073149541328665	0.0
CEBPB	TMEM136	0.2691263205811368	4.5227155354155E-10
STAT3	IRAK4	0.25547072668356513	5.2193469646244495E-5
STAT3	IRAK2	0.28227825413307905	7.334133300673784E-11
FOSL2	POM121L1P	0.26603685640139046	7.334133300673784E-11
STAT3	GABARAPL2	0.25604490938803426	1.4814949267361044E-8
CEBPD	GPR77	0.23192339896648412	0.004539787527535477
CEBPB	TMEM102	0.2646428437049538	1.2223555501122974E-11
CEBPB	TMEM109	0.27153957201826756	1.2223555501122974E-11
CEBPB	LOC254559	0.26521940808220407	0.0
FOSL2	MLXIP	0.2512332981819745	0.0010657119820622896
CEBPB	SQSTM1	0.2687452163205211	0.0
CEBPD	EGF	0.2661063985159054	5.2193469646244495E-5
CEBPB	PLIN2	0.24444251208121562	2.6280644327414393E-9
CEBPB	PLIN3	0.2797779506537621	0.0
CEBPB	TMEM165	0.27631057822995386	7.334133300673784E-11
CEBPB	TMEM149	0.29537207576353336	0.0
STAT3	CASZ1	0.30168627686516775	0.0
BHLHE40	C14orf104	0.2720989047571794	0.0010657119820622896
FOSL2	CARD9	0.2864622284938159	0.004539787527535477
RUNX1	MRC2	0.32643989860563977	0.0
CEBPD	ZNF643	0.26487689364545125	0.0010657119820622896
BHLHE40	CPEB2	0.26675103581833703	0.0010657119820622896
RUNX1	CYB561	0.25160439026737347	0.0
CEBPD	ZNF669	0.27363963020692084	0.01855443637692744
CEBPD	ZNF662	0.26100282493956434	0.01855443637692744
CEBPB	RGS1	0.40328080747761524	0.0
CEBPB	RGS2	0.3080691463082391	1.2223555501122974E-11
CEBPD	EVL	0.25254438941024887	8.112773786095318E-8
FOSL2	CD300LB	0.2472315239168916	2.4040999261343288E-4
BHLHE40	CLASP2	0.2557235933398215	0.0010657119820622896
RUNX1	MYOZ1	0.25449147497093977	0.0
CEBPB	JMJD1C	0.25733260500667204	1.092015777803823E-5
FOSL2	OPA3	0.2616084934721041	1.092015777803823E-5
CEBPD	SCAI	0.27242873939440576	1.092015777803823E-5
RUNX1	PTGIR	0.2798901127609063	0.0
BHLHE40	HS6ST1	0.26140918612473546	0.0010657119820622896
CEBPB	STAT5A	0.24129588974454005	0.01855443637692744
CEBPB	DUSP23	0.2752578244950944	0.0
CEBPB	DUSP27	0.25811037343902515	2.4040999261343288E-4
RUNX1	NCAM1	0.2551132216259353	5.2193469646244495E-5
CEBPD	REXO2	0.2503087679908306	0.01855443637692744
FOSL2	SH3D20	0.26426632926954496	0.01855443637692744
FOSL2	TXLNA	0.24237164381552462	0.004539787527535477
RUNX1	NCALD	0.27131631150967284	2.4040999261343288E-4
CEBPB	DUSP22	0.26189197385048074	2.204701587960045E-6
CEBPB	PNN	0.27948388189045414	0.004539787527535477
RUNX1	PGAM2	0.2628757760884899	8.112773786095318E-8
CEBPB	PTGER2	0.2962906862245154	0.0
RUNX1	PTH2R	0.25105507395067844	0.004539787527535477
STAT3	ATP6AP2	0.2471295595429202	1.092015777803823E-5
CEBPB	POLR2L	0.2777927267173052	0.0
STAT3	DNMBP	0.26159629986085414	0.004539787527535477
CEBPB	POLR2B	0.25393125790328475	1.092015777803823E-5
BHLHE40	AASDHPPT	0.24871698964753775	2.204701587960045E-6
CEBPB	POLR1B	0.25525751238064737	1.092015777803823E-5
STAT3	MSN	0.37065097838339917	0.0
STAT3	MAN1C1	0.30394121381566136	5.2193469646244495E-5
FOSL2	C1orf113	0.2911280119488407	2.4040999261343288E-4
CEBPB	NUPR1	0.25813195664256444	0.004539787527535477
RUNX1	B3GAT2	0.250844540232187	0.0
FOSL2	C1orf107	0.26339044334750733	0.01855443637692744
RUNX1	USH1C	0.26727447778074476	0.0
STAT3	NGB	0.25362576090262184	1.4814949267361044E-8
RUNX1	CEP70	0.2638145211416872	4.300246825295062E-7
STAT3	DLC1	0.25775123049608095	0.0010657119820622896
CEBPB	FADS2	0.23628022921012148	0.01855443637692744
CEBPB	CAPZA1	0.24970191340706968	4.5227155354155E-10
RUNX1	RBL2	0.2450625269522991	0.0010657119820622896
RUNX1	RFTN2	0.24898674256910347	2.4040999261343288E-4
RUNX1	ASCL1	0.2811929396326359	7.334133300673784E-11
STAT3	DLG5	0.24965148268790174	0.0
CEBPD	CFB	0.3079143811157493	8.112773786095318E-8
FOSL2	TBL1X	0.2395333645500507	0.01855443637692744
CEBPD	CFI	0.36191621243849026	4.300246825295062E-7
CEBPB	UTP14C	0.26312357631959626	2.4040999261343288E-4
RUNX1	CNIH3	0.2896432346735659	0.0
RUNX1	MSTN	0.3123660000867537	0.0
STAT3	ASNA1	0.2711197801819232	0.0
CEBPB	ADORA3	0.29830470719916524	0.0
CEBPD	SLC22A18	0.27608102064959816	4.5227155354155E-10
CEBPD	SDC4	0.3025799308510473	0.0
FOSL2	TMEM214	0.3431958919627718	0.0
FOSL2	TMEM218	0.22546824579375768	0.004539787527535477
RUNX1	ASCC1	0.2558415992801528	0.0
FOSL2	SH3BP5	0.28146437584846723	0.0
CEBPB	NAE1	0.23986867325282116	0.01855443637692744
CEBPB	DCAF16	0.25118335425232297	0.0010657119820622896
CEBPB	DCAF17	0.2814411436323261	0.01855443637692744
CEBPB	NUFIP1	0.2561486461734831	0.0
CEBPD	PDE10A	0.2852732639638508	1.092015777803823E-5
CEBPB	NAGA	0.27299905870251456	0.0
RUNX1	FLJ22536	0.24058438797604872	0.0
CEBPB	OSM	0.4133334613944576	0.0
CEBPB	NAGS	0.24720979742453134	0.0
CEBPB	ECHDC3	0.2354878631701208	5.2193469646244495E-5
CEBPB	PI3	0.3332184999505269	0.0
STAT3	OCM	0.23522140898066418	0.0010657119820622896
CEBPB	TMEM86A	0.25393400650631526	1.2223555501122974E-11
BHLHE40	PA2G4	0.24316162493324792	2.4040999261343288E-4
RUNX1	MTDH	0.22855400399104572	1.4814949267361044E-8
CEBPB	PML	0.2544920181020827	0.01855443637692744
CEBPB	NANS	0.23758324320873728	8.112773786095318E-8
STAT3	FRMD8	0.2613303350437859	5.2193469646244495E-5
BHLHE40	HGSNAT	0.2548007225255076	2.204701587960045E-6
CEBPB	RNH1	0.258665827170877	0.0
CEBPD	AIFM2	0.252677918613096	5.2193469646244495E-5
RUNX1	NKIRAS1	0.2627620176759481	0.0010657119820622896
CEBPB	KLHL11	0.24887163998639733	7.334133300673784E-11
BHLHE40	BCL7A	0.2686719699019388	1.2223555501122974E-11
CEBPB	KLHL23	0.2842083987724428	0.0
CEBPB	RPL22L1	0.24249007317673957	5.2193469646244495E-5
CEBPB	NSF	0.25013853111096823	0.0010657119820622896
CEBPD	SAA1	0.2675299389278928	0.0
CEBPD	SAA2	0.26056117279905877	1.2223555501122974E-11
STAT3	MDP1	0.27900138701720667	0.01855443637692744
BHLHE40	ISOC1	0.2858735112416755	0.0010657119820622896
FOSL2	TMEM130	0.2490398785554257	0.004539787527535477
BHLHE40	DDX1	0.2541948077169455	0.01855443637692744
RUNX1	IDH3G	0.24169134684510155	0.01855443637692744
RUNX1	TXNDC5	0.2615916657493688	0.0010657119820622896
CEBPB	NMI	0.2582319287530316	4.5227155354155E-10
CEBPB	EDC4	0.254675960182616	2.4040999261343288E-4
CEBPB	NLK	0.2617365900347409	0.0
STAT3	MDH1	0.26089596541797966	7.334133300673784E-11
